Customer ID,Married,age_gen,Offer,Churn Category,Churn Reason,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue
3398-FSHON,No,Silent generation,,Competitor,Competitor made better offer,34.01,18.0,91.3,1094.5,0.0,0,408.12,1502.62
3398-ZOUAA,Yes,Baby boomers,Offer D,Attitude,Attitude of support person,19.74,18.0,69.1,1474.75,0.0,0,414.54,1889.29
3400-ESFUW,Yes,Millennials,Offer B,Competitor,Competitor offered more data,8.8,48.0,57.55,3046.4,0.0,60,484.0,3590.4
3415-TAILE,Yes,Generation Z,,Competitor,Competitor had better devices,27.27,51.0,65.7,134.35,0.0,0,54.54,188.89
3419-SNJJD,Yes,Silent generation,Offer B,Attitude,Attitude of support person,18.39,28.0,105.25,6786.4,0.0,0,1195.35,7981.75
3422-LYEPQ,Yes,Generation X,Offer E,Attitude,Attitude of support person,18.84,19.0,71.0,71.0,0.0,0,18.84,89.84
3424-NMNBO,Yes,Silent generation,,Competitor,Competitor made better offer,49.38,19.0,108.85,6287.25,0.0,0,2864.04,9151.29
3426-NIYYL,No,Generation X,Offer D,Attitude,Attitude of support person,3.15,26.0,51.55,765.5,0.0,20,47.25,832.75
3428-XZMAZ,No,Baby boomers,,Price,Long distance charges,45.86,27.0,69.35,69.35,0.0,0,45.86,115.21
3440-JPSCL,No,Generation Z,,Competitor,Competitor offered higher download speeds,5.16,59.0,99.95,547.65,0.0,0,30.96,578.61
3445-HXXGF,Yes,Baby boomers,Offer B,Dissatisfaction,Service dissatisfaction,,24.0,45.3,2651.2,40.95,0,0.0,2610.25
3473-XIIIT,Yes,Baby boomers,,Competitor,Competitor had better devices,37.83,26.0,100.0,1534.75,0.0,0,605.28,2140.03
3488-PGMQJ,No,Baby boomers,,Dissatisfaction,Poor expertise of online support,1.78,7.0,74.5,606.55,0.0,0,14.24,620.79
3494-JCHRQ,No,Millennials,,Attitude,Attitude of support person,27.89,20.0,70.05,70.05,0.0,0,27.89,97.94
3500-RMZLT,No,Baby boomers,,Attitude,Attitude of support person,19.11,8.0,96.3,1426.75,0.0,150,286.65,1863.4
3506-LCJDC,Yes,Generation X,,Price,Long distance charges,8.03,,19.95,19.95,0.0,0,8.03,27.98
3512-IZIKN,Yes,Generation X,Offer A,Dissatisfaction,Product dissatisfaction,42.67,24.0,65.3,4759.75,0.0,0,2986.9,7746.65
3519-ZKXGG,Yes,Baby boomers,Offer E,Competitor,Competitor offered more data,44.34,29.0,75.85,256.6,0.0,0,133.02,389.62
3521-SYVOR,No,Generation Z,Offer C,Attitude,Attitude of support person,3.27,71.0,64.75,2345.2,0.0,0,120.99,2466.19
3523-QRQLL,Yes,Generation Z,,Competitor,Competitor offered more data,35.04,76.0,69.5,1498.2,49.57,0,770.88,2219.51
3536-IQCTX,Yes,Baby boomers,,Competitor,Competitor had better devices,49.6,10.0,85.3,2661.1,0.0,0,1587.2,4248.3
3538-WZPHD,No,Generation X,Offer E,Competitor,Competitor had better devices,,3.0,29.6,79.45,0.0,0,0.0,79.45
3540-RZJYU,No,Generation Z,,Dissatisfaction,Lack of self-service on Website,20.03,59.0,86.2,1270.2,0.0,100,300.45,1670.65
3550-SAHFP,No,Generation X,,Price,Price too high,20.29,30.0,83.35,2757.85,0.0,40,669.57,3467.42
3551-HUAZH,No,Baby boomers,Offer E,Price,Price too high,11.08,12.0,74.4,74.4,0.0,0,11.08,85.48
3565-UNOCC,Yes,Baby boomers,,Competitor,Competitor offered higher download speeds,22.33,6.0,99.05,2952.85,0.0,0,647.57,3600.42
3571-RFHAR,No,Baby boomers,Offer B,Attitude,Attitude of support person,9.36,4.0,109.15,6941.2,0.0,140,608.4,7689.6
3580-REOAC,No,Millennials,,Competitor,Competitor made better offer,49.58,17.0,44.85,435.4,0.0,0,495.8,931.2
3583-EKAPL,No,Generation Z,,Competitor,Competitor had better devices,47.22,53.0,55.0,55.0,0.0,0,47.22,102.22
3585-ISXZP,No,Generation X,,Attitude,Attitude of support person,29.66,12.0,95.65,778.1,0.0,0,237.28,1015.38
3594-UVONA,No,Millennials,Offer C,Price,Extra data charges,8.8,46.0,85.95,3110.1,0.0,0,308.0,3418.1
3606-TWKGI,No,Baby boomers,Offer D,Competitor,Competitor had better devices,32.68,11.0,106.9,1364.3,0.0,10,424.84,1799.14
3621-CEOVK,Yes,Baby boomers,,Dissatisfaction,Service dissatisfaction,47.01,19.0,100.2,1369.8,0.0,0,658.14,2027.94
3627-FCRDW,No,Generation X,,Competitor,Competitor offered more data,24.52,9.0,71.0,672.55,8.35,0,220.68,884.88
3627-FHKBK,No,Millennials,,Competitor,Competitor had better devices,4.13,51.0,75.3,75.3,0.0,0,4.13,79.43
3640-PHQXK,No,Generation X,,Dissatisfaction,Service dissatisfaction,6.33,11.0,89.9,2806.9,41.18,0,196.23,2961.95
3643-AHCFP,Yes,Baby boomers,,Competitor,Competitor made better offer,21.91,11.0,95.6,644.35,0.0,0,153.37,797.72
3647-GMGDH,Yes,Generation X,,Attitude,Attitude of support person,37.8,15.0,94.7,1914.9,0.0,0,831.6,2746.5
3656-TKRVZ,No,Generation Z,,Competitor,Competitor offered more data,1.24,52.0,55.35,165.2,0.0,0,3.72,168.92
3658-KIBGF,No,Generation Z,,Dissatisfaction,Network reliability,44.36,58.0,54.9,54.9,0.0,0,44.36,99.26
3663-MITLP,No,Generation X,,Dissatisfaction,Lack of self-service on Website,16.82,26.0,101.25,1457.25,0.0,0,252.3,1709.55
3668-QPYBK,No,Millennials,,Competitor,Competitor made better offer,10.47,21.0,53.85,108.15,0.0,0,20.94,129.09
3669-LVWZB,No,Generation Z,,Price,Long distance charges,,59.0,51.0,305.95,0.0,0,0.0,305.95
3669-OYSJI,No,Generation X,Offer E,Attitude,Attitude of support person,48.58,21.0,46.2,46.2,0.0,0,48.58,94.78
3671-SHRSP,Yes,Generation X,Offer E,Competitor,Competitor offered more data,14.3,2.0,80.6,319.15,0.0,0,57.2,376.35
3672-YITQD,Yes,Baby boomers,Offer C,Competitor,Competitor made better offer,31.65,15.0,84.1,3021.6,0.0,0,1139.4,4161.0
3677-IYRBF,No,Baby boomers,,Attitude,Attitude of support person,,13.0,30.4,78.65,0.0,0,0.0,78.65
3677-TNKIO,No,Millennials,,Other,Don't know,36.25,52.0,71.0,914.0,0.0,0,507.5,1421.5
3683-QKIUE,No,Generation X,Offer E,Competitor,Competitor offered higher download speeds,21.91,12.0,50.8,288.05,0.0,0,131.46,419.51
3685-YLCMQ,No,Millennials,Offer B,Dissatisfaction,Service dissatisfaction,41.14,25.0,104.65,6219.6,0.0,40,2386.12,8645.72
3703-VAVCL,Yes,Generation X,,Competitor,Competitor made better offer,46.92,7.0,90.0,190.05,0.0,0,93.84,283.89
3705-PSNGL,No,Generation X,Offer B,Price,Long distance charges,25.4,,20.4,930.45,0.0,0,1143.0,2073.45
3707-GNWHM,No,Millennials,,Other,Don't know,21.8,42.0,74.25,74.25,0.0,0,21.8,96.05
3707-LRWZD,No,Generation X,,Other,Moved,40.26,14.0,84.05,2781.85,0.0,0,1288.32,4070.17
3714-JTVOV,Yes,Baby boomers,Offer B,Attitude,Attitude of support person,2.9,21.0,74.15,3229.4,0.0,0,121.8,3351.2
3716-BDVDB,No,Baby boomers,Offer E,Competitor,Competitor made better offer,38.66,18.0,69.1,69.1,0.0,0,38.66,107.76
3721-CNEYS,No,Generation X,,Dissatisfaction,Poor expertise of phone support,15.33,26.0,70.95,137.95,0.0,0,30.66,168.61
3722-WPXTK,No,Generation Z,,Competitor,Competitor offered higher download speeds,14.26,46.0,88.35,88.35,0.0,0,14.26,102.61
3727-RJMEO,Yes,Millennials,,Competitor,Competitor had better devices,8.59,28.0,82.85,460.25,48.95,0,51.54,462.84
3737-GCSPV,Yes,Baby boomers,,Competitor,Competitor had better devices,26.88,19.0,96.2,1222.05,0.0,0,295.68,1517.73
3744-ZRRDZ,No,Generation Z,Offer D,Dissatisfaction,Network reliability,12.76,48.0,82.35,1852.85,0.0,0,267.96,2120.81
3746-EUBYR,Yes,Baby boomers,Offer E,Competitor,Competitor made better offer,44.73,3.0,74.6,74.6,0.0,0,44.73,119.33
3750-CKVKH,No,Generation X,,Other,Don't know,11.75,4.0,67.75,116.65,0.0,0,23.5,140.15
3751-KTZEL,No,Baby boomers,Offer E,Competitor,Competitor offered higher download speeds,,22.0,35.05,35.05,0.0,0,0.0,35.05
3753-TSEMP,Yes,Generation Z,,Dissatisfaction,Product dissatisfaction,12.27,76.0,88.15,1390.6,0.0,0,184.05,1574.65
3754-DXMRT,No,Silent generation,,Attitude,Attitude of support person,43.66,25.0,44.15,92.65,0.0,0,87.32,179.97
3755-JBMNH,Yes,Silent generation,,Competitor,Competitor offered more data,45.9,5.0,71.8,1167.8,0.0,0,734.4,1902.2
3757-NJYBX,Yes,Baby boomers,,Other,Moved,7.92,3.0,106.35,3520.75,0.0,0,253.44,3774.19
3763-GCZHZ,Yes,Generation Z,Offer A,Competitor,Competitor offered more data,20.07,85.0,104.05,6890.0,0.0,0,1324.62,8214.62
3765-JXVKY,No,Generation Z,Offer E,Competitor,Competitor offered more data,44.11,69.0,74.7,74.7,0.0,0,44.11,118.81
3768-NLUBH,Yes,Baby boomers,Offer B,Dissatisfaction,Network reliability,42.1,3.0,100.6,5746.15,0.0,0,2399.7,8145.85
3776-EKTKM,No,Silent generation,,Dissatisfaction,Service dissatisfaction,,26.0,36.45,36.45,0.0,0,0.0,36.45
3791-LGQCY,Yes,Baby boomers,,Attitude,Attitude of support person,33.81,29.0,100.65,5688.05,0.0,130,1893.36,7711.41
3793-MMFUH,No,Baby boomers,,Competitor,Competitor made better offer,19.03,24.0,95.05,1290.0,0.0,0,247.39,1537.39
3797-VTIDR,Yes,Generation X,Offer E,Price,Price too high,,21.0,23.45,23.45,0.0,0,0.0,23.45
3799-ISUZQ,Yes,Generation X,,Dissatisfaction,Poor expertise of online support,35.42,3.0,69.95,529.5,0.0,0,247.94,777.44
3801-HMYNL,Yes,Generation X,,Competitor,Competitor had better devices,32.35,18.0,89.15,89.15,0.0,0,32.35,121.5
3803-KMQFW,Yes,Generation Z,,Attitude,Attitude of support person,37.92,,20.55,20.55,0.0,0,37.92,58.47
3804-RVTGV,Yes,Generation X,Offer B,Price,Price too high,42.21,14.0,103.85,5017.9,0.0,0,2110.5,7128.4
3806-DXQOM,No,Generation X,Offer E,Attitude,Attitude of service provider,,4.0,33.65,137.85,0.0,0,0.0,137.85
3811-VBYBZ,No,Baby boomers,,Competitor,Competitor had better devices,47.03,2.0,99.8,673.25,0.0,10,329.21,1012.46
3814-MLAXC,No,Generation X,,Dissatisfaction,Lack of self-service on Website,16.63,12.0,79.85,2404.15,0.0,0,515.53,2919.68
3815-SLMEF,No,Generation Z,Offer E,Competitor,Competitor offered higher download speeds,,52.0,34.25,139.35,0.0,0,0.0,139.35
3834-XUIFC,No,Generation Z,Offer E,Attitude,Attitude of support person,18.83,26.0,85.2,602.55,0.0,0,131.81,734.36
3838-OZURD,Yes,Millennials,Offer A,Competitor,Competitor had better devices,7.28,51.0,105.0,7133.25,0.0,0,480.48,7613.73
3842-IYKUE,No,Millennials,Offer C,Competitor,Competitor offered more data,45.14,41.0,85.3,2917.5,23.89,130,1579.9,4603.51
3858-VOBET,No,Generation X,,Competitor,Competitor made better offer,28.8,13.0,74.95,1710.45,0.0,0,662.4,2372.85
3859-CVCET,No,Generation X,,Competitor,Competitor had better devices,45.4,27.0,45.65,191.05,0.0,0,181.6,372.65
3863-IUBJR,Yes,Millennials,,Competitor,Competitor had better devices,27.82,26.0,53.65,696.35,0.0,0,333.84,1030.19
3866-MDTUB,No,Baby boomers,,Attitude,Attitude of support person,26.93,10.0,70.75,146.9,0.0,0,53.86,200.76
3870-MQAMG,Yes,Generation Z,Offer B,Competitor,Competitor had better devices,2.18,71.0,110.35,5893.15,0.0,0,117.72,6010.87
3871-IKPYH,No,Baby boomers,,Other,Moved,16.19,12.0,69.1,69.1,0.0,0,16.19,85.29
3874-EQOEP,No,Millennials,Offer E,Competitor,Competitor had better devices,20.52,28.0,95.0,655.5,36.6,10,143.64,772.54
3877-JRJIP,No,Generation X,,Attitude,Attitude of support person,22.05,28.0,59.85,59.85,0.0,0,22.05,81.9
3884-HCSWG,No,Generation X,,Attitude,Attitude of support person,7.66,17.0,70.0,1144.5,0.0,80,130.22,1354.72
3886-CERTZ,Yes,Generation X,,Competitor,Competitor had better devices,31.13,11.0,109.25,8109.8,0.0,0,2241.36,10351.16
3891-PUQOD,No,Millennials,,Dissatisfaction,Service dissatisfaction,13.58,24.0,59.2,59.2,0.0,0,13.58,72.78
3900-AQPHZ,No,Generation X,,Attitude,Attitude of support person,49.51,,19.9,19.9,0.0,0,49.51,69.41
3902-FOIGH,Yes,Baby boomers,,Dissatisfaction,Product dissatisfaction,48.5,4.0,101.35,1218.55,0.0,0,582.0,1800.55
3908-BLSYF,No,Millennials,,Competitor,Competitor had better devices,25.93,24.0,83.9,497.55,0.0,0,155.58,653.13
3923-CSIHK,Yes,Baby boomers,,Dissatisfaction,Poor expertise of online support,4.6,24.0,71.05,3444.85,0.0,0,230.0,3674.85
3926-CUQZX,No,Millennials,Offer E,Other,Don't know,11.06,58.0,45.1,45.1,0.0,0,11.06,56.16
3927-NLNRY,Yes,Generation X,Offer B,Other,Moved,15.77,9.0,94.25,4867.95,0.0,0,835.81,5703.76
3932-CMDTD,No,Millennials,,Dissatisfaction,Limited range of services,43.45,52.0,105.65,443.9,0.0,0,173.8,617.7
3934-HXCFZ,Yes,Millennials,Offer D,Dissatisfaction,Service dissatisfaction,19.2,7.0,99.25,2186.4,0.0,0,441.6,2628.0
3943-KDREE,No,Generation X,,Other,Don't know,17.53,15.0,74.95,1834.95,0.0,0,455.78,2290.73
3945-GFWQL,No,Millennials,,Price,Extra data charges,5.16,16.0,44.55,480.6,18.21,0,61.92,524.31
3946-MHCZW,No,Generation X,Offer E,Attitude,Attitude of support person,6.95,11.0,50.9,50.9,0.0,0,6.95,57.85
3948-XHGNA,No,Millennials,,Other,Don't know,14.39,28.0,49.55,1210.4,0.0,0,345.36,1555.76
3957-LXOLK,No,Baby boomers,Offer C,Competitor,Competitor offered more data,9.67,28.0,106.15,3152.5,0.0,0,270.76,3423.26
3976-BWUCK,Yes,Baby boomers,,Competitor,Competitor made better offer,7.01,24.0,94.1,2804.45,0.0,0,210.3,3014.75
3982-XWFZQ,Yes,Millennials,Offer B,Competitor,Competitor offered more data,10.79,41.0,50.25,2203.65,28.49,0,453.18,2628.34
3988-RQIXO,No,Baby boomers,,Attitude,Attitude of service provider,43.61,2.0,91.3,91.3,0.0,0,43.61,134.91
3990-QYKBE,Yes,Baby boomers,,Competitor,Competitor had better devices,49.37,4.0,92.5,3473.4,0.0,0,1826.69,5300.09
3992-YWPKO,No,Generation X,Offer E,Competitor,Competitor had better devices,20.36,10.0,109.9,669.45,0.0,0,122.16,791.61
3999-QGRJH,No,Silent generation,,Dissatisfaction,Product dissatisfaction,14.89,20.0,69.7,560.85,0.0,0,119.12,679.97
4009-ALQFH,No,Millennials,,Competitor,Competitor offered more data,48.42,8.0,99.5,2369.05,19.5,0,1210.5,3560.05
4013-TLDHQ,No,Baby boomers,Offer D,Competitor,Competitor had better devices,20.26,25.0,78.25,1490.95,0.0,0,384.94,1875.89
4013-UBXWQ,No,Millennials,Offer E,Competitor,Competitor made better offer,48.82,19.0,74.65,521.1,28.35,0,341.74,834.49
4021-RQSNY,Yes,Baby boomers,,Attitude,Attitude of service provider,25.78,28.0,98.5,3004.15,37.55,40,747.62,3754.22
4030-VPZBD,No,Generation X,,Dissatisfaction,Network reliability,,18.0,30.9,59.05,0.0,0,0.0,59.05
4039-HEUNW,Yes,Baby boomers,,Price,Lack of affordable download/upload speed,16.61,3.0,96.5,3436.1,0.0,0,597.96,4034.06
4074-SJFFA,No,Generation X,,Dissatisfaction,Network reliability,13.01,12.0,54.75,54.75,0.0,0,13.01,67.76
4077-CROMM,Yes,Generation X,,Dissatisfaction,Product dissatisfaction,3.73,13.0,104.2,3243.45,17.01,0,115.63,3342.07
4078-SAYYN,No,Generation X,,Price,Long distance charges,48.64,28.0,100.75,1129.75,0.0,0,535.04,1664.79
4080-OGPJL,No,Generation X,Offer E,Other,Don't know,48.14,18.0,71.15,563.65,0.0,0,385.12,948.77
4081-DYXAV,No,Millennials,,Competitor,Competitor offered higher download speeds,,48.0,44.85,893.55,0.0,0,0.0,893.55
4083-EUGRJ,No,Millennials,,Attitude,Attitude of support person,8.91,,20.25,178.5,0.0,0,80.19,258.69
4086-YQSNZ,Yes,Baby boomers,Offer E,Attitude,Attitude of service provider,3.29,9.0,80.4,224.05,0.0,0,9.87,233.92
4088-YLDSU,Yes,Generation Z,Offer B,Competitor,Competitor had better devices,10.61,76.0,104.15,5743.05,0.0,0,583.55,6326.6
4094-NSEDU,No,Silent generation,,Competitor,Competitor made better offer,21.15,9.0,94.25,1973.75,0.0,0,444.15,2417.9
4102-OQUPX,Yes,Baby boomers,,Competitor,Competitor made better offer,17.36,29.0,74.4,74.4,0.0,30,17.36,121.76
4106-HADHQ,Yes,Millennials,,Other,Moved,35.7,9.0,80.0,3182.95,0.0,0,1392.3,4575.25
4110-PFEUZ,No,Generation X,Offer E,Competitor,Competitor had better devices,29.78,13.0,69.55,69.55,0.0,0,29.78,99.33
4112-LUEIZ,No,Generation X,Offer D,Attitude,Attitude of support person,12.78,2.0,89.5,863.1,0.0,0,127.8,990.9
4116-TZAQJ,No,Generation Z,,Attitude,Attitude of support person,13.86,76.0,74.25,639.65,0.0,0,124.74,764.39
4124-MMETB,No,Generation X,,Competitor,Competitor offered higher download speeds,46.28,16.0,94.65,2104.55,0.0,40,1018.16,3162.71
4139-SUGLD,Yes,Millennials,,Attitude,Attitude of service provider,,23.0,35.4,1077.5,0.0,0,0.0,1077.5
4140-MUHUG,No,Baby boomers,,Attitude,Attitude of service provider,18.38,20.0,86.85,220.95,0.0,0,55.14,276.09
4140-WJAWW,No,Generation X,,Price,Long distance charges,6.17,,19.85,108.05,0.0,0,30.85,138.9
4143-HHPMK,No,Generation X,,Attitude,Attitude of support person,48.13,12.0,85.35,4338.6,0.0,90,2502.76,6931.36
4143-OOBWZ,Yes,Millennials,Offer E,Attitude,Attitude of service provider,25.11,26.0,81.3,416.3,0.0,0,125.55,541.85
4145-UQXUQ,No,Baby boomers,Offer E,Competitor,Competitor had better devices,42.93,9.0,92.1,729.95,0.0,0,343.44,1073.39
4154-AQUGT,Yes,Baby boomers,Offer D,Competitor,Competitor made better offer,1.47,5.0,89.05,1169.35,0.0,0,19.11,1188.46
4160-AMJTL,No,Baby boomers,,Attitude,Attitude of support person,27.95,,-5.0,164.3,0.0,0,223.6,387.9
4174-LPGTI,Yes,Generation X,,Other,Moved,32.02,28.0,66.5,2728.6,0.0,0,1312.82,4041.42
4183-WCSEP,No,Generation X,,Price,Long distance charges,34.38,20.0,78.45,2435.15,0.0,40,1065.78,3540.93
4184-TJFAN,Yes,Baby boomers,Offer E,Attitude,Attitude of support person,25.77,2.0,88.3,273.75,0.0,0,77.31,351.06
4187-CINZD,No,Baby boomers,,Competitor,Competitor had better devices,6.13,30.0,95.25,4424.2,0.0,0,281.98,4706.18
4190-MFLUW,Yes,Generation Z,,Competitor,Competitor made better offer,9.41,69.0,55.2,528.35,0.0,0,94.1,622.45
4192-GORJT,Yes,Generation X,,Competitor,Competitor had better devices,39.36,24.0,94.45,498.1,0.0,0,196.8,694.9
4193-ORFCL,No,Silent generation,Offer E,Competitor,Competitor had better devices,15.24,14.0,45.1,45.1,0.0,0,15.24,60.34
4195-SMMNX,No,Baby boomers,,Attitude,Attitude of support person,32.03,,20.35,33.2,0.0,0,64.06,97.26
4201-JMNGR,No,Baby boomers,Offer E,Dissatisfaction,Service dissatisfaction,26.22,22.0,55.8,55.8,0.0,0,26.22,82.02
4208-UFFGW,No,Silent generation,Offer E,Other,Don't know,26.62,11.0,44.95,85.15,0.0,0,53.24,138.39
4210-QFJMF,No,Millennials,Offer E,Competitor,Competitor made better offer,36.91,23.0,79.15,317.25,0.0,0,147.64,464.89
4211-MMAZN,No,Millennials,Offer E,Attitude,Attitude of support person,23.16,,20.25,20.25,0.0,0,23.16,43.41
4228-ZGYUW,No,Millennials,Offer E,Competitor,Competitor offered more data,12.24,11.0,90.05,368.1,0.0,30,48.96,447.06
4229-CZMLL,No,Generation X,,Dissatisfaction,Service dissatisfaction,6.32,11.0,74.9,469.8,0.0,0,37.92,507.72
4236-XPXAV,Yes,Generation X,,Other,Moved,9.23,25.0,99.15,465.05,0.0,0,46.15,511.2
4237-RLAQD,No,Generation X,Offer E,Attitude,Attitude of support person,44.75,12.0,45.85,45.85,0.0,0,44.75,90.6
4248-HCETZ,Yes,Baby boomers,Offer C,Attitude,Attitude of support person,6.23,4.0,79.65,2365.15,0.0,0,186.9,2552.05
4248-QPAVC,Yes,Silent generation,Offer D,Competitor,Competitor made better offer,36.82,6.0,85.35,1463.45,0.0,0,625.94,2089.39
4250-FDVOU,No,Generation X,Offer E,Attitude,Attitude of support person,17.18,22.0,56.25,389.1,0.0,0,103.08,492.18
4250-ZBWLV,No,Generation Z,Offer A,Competitor,Competitor offered higher download speeds,21.74,73.0,108.45,7176.55,9.68,0,1478.32,8645.19
4255-DDUOU,Yes,Generation X,,Price,Long distance charges,34.57,,20.5,20.5,0.0,0,34.57,55.07
4274-OWWYO,No,Generation X,,Other,Deceased,4.8,11.0,74.35,74.35,0.0,0,4.8,79.15
4277-PVRAN,No,Millennials,,Competitor,Competitor had better devices,36.39,7.0,80.1,679.3,0.0,0,291.12,970.42
4282-YMKNA,No,Generation X,Offer E,Competitor,Competitor made better offer,16.48,12.0,74.75,706.6,0.0,0,148.32,854.92
4283-FUTGF,No,Baby boomers,,Dissatisfaction,Network reliability,16.78,15.0,79.85,1471.75,0.0,0,318.82,1790.57
4285-GYRQC,Yes,Baby boomers,Offer E,Attitude,Attitude of support person,44.66,26.0,86.25,587.1,0.0,0,312.62,899.72
4289-DTDKW,Yes,Generation X,Offer B,Competitor,Competitor had better devices,22.56,4.0,101.3,4113.1,0.0,0,902.4,5015.5
4290-BSXUX,Yes,Millennials,,Competitor,Competitor offered more data,43.27,17.0,79.65,251.75,0.0,0,129.81,381.56
4307-KTUMW,Yes,Millennials,Offer B,Attitude,Attitude of service provider,31.24,73.0,93.9,5029.2,0.0,0,1655.72,6684.92
4315-MURBD,No,Baby boomers,,Price,Price too high,34.92,23.0,98.9,1120.95,0.0,0,419.04,1539.99
4317-VTEOA,No,Baby boomers,Offer E,Competitor,Competitor had better devices,43.03,3.0,50.75,50.75,0.0,0,43.03,93.78
4322-RCYMT,Yes,Baby boomers,Offer A,Competitor,Competitor made better offer,29.18,18.0,75.8,5293.95,0.0,90,1984.24,7368.19
4323-SADQS,Yes,Baby boomers,,Dissatisfaction,Service dissatisfaction,,30.0,34.5,279.25,0.0,0,0.0,279.25
4325-NFSKC,No,Baby boomers,Offer D,Price,Extra data charges,28.12,25.0,90.6,1660.0,0.0,0,534.28,2194.28
4342-HENTK,No,Baby boomers,,Competitor,Competitor had better devices,12.52,25.0,70.65,142.35,0.0,0,25.04,167.39
4349-GFQHK,No,Millennials,Offer E,Attitude,Attitude of service provider,25.39,52.0,54.35,54.35,0.0,0,25.39,79.74
4351-QLCSU,No,Generation X,,Price,Long distance charges,32.74,26.0,55.0,55.0,0.0,0,32.74,87.74
4355-HBJHH,Yes,Generation X,,Price,Price too high,42.77,3.0,79.7,5293.4,0.0,0,2865.59,8158.99
4361-BKAXE,No,Generation Z,Offer B,Competitor,Competitor made better offer,21.56,59.0,114.5,4527.45,0.0,0,883.96,5411.41
4361-JEIVL,No,Millennials,Offer E,Attitude,Attitude of service provider,7.14,52.0,44.4,44.4,0.0,0,7.14,51.54
4369-HTUIF,No,Baby boomers,Offer E,Attitude,Attitude of service provider,29.41,30.0,85.15,503.6,0.0,0,176.46,680.06
4373-MAVJG,Yes,Baby boomers,Offer D,Competitor,Competitor made better offer,13.64,9.0,90.9,1259.0,0.0,0,190.96,1449.96
4385-GZQXV,No,Baby boomers,Offer D,Competitor,Competitor had better devices,9.43,9.0,94.45,1511.2,0.0,0,150.88,1662.08
4390-KYULV,Yes,Millennials,Offer E,Attitude,Attitude of support person,37.61,,20.55,51.15,0.0,0,112.83,163.98
4391-RESHN,No,Generation X,Offer D,Competitor,Competitor had better devices,16.28,2.0,104.05,2470.1,0.0,0,374.44,2844.54
4398-HSCJH,No,Generation X,Offer E,Competitor,Competitor offered higher download speeds,3.64,25.0,63.6,155.65,0.0,0,10.92,166.57
4404-HIBDJ,No,Generation X,,Competitor,Competitor offered more data,1.37,21.0,74.3,1863.8,0.0,0,34.25,1898.05
4412-YLTKF,No,Baby boomers,Offer C,Competitor,Competitor had better devices,3.33,18.0,78.05,2135.5,0.0,10,89.91,2235.41
4415-IJZTP,No,Millennials,,Competitor,Competitor had better devices,13.61,25.0,74.5,74.5,0.0,0,13.61,88.11
4423-YLHDV,Yes,Generation Z,Offer D,Attitude,Attitude of support person,38.52,59.0,104.4,2200.25,0.0,0,808.92,3009.17
