Customer ID,Age,Married,Number of Dependents,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Premium Tech Support,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status
2190-BCXEC,4,1,0,10,40,0,1,39.97,1,1,17.0,0,1,1,1,1,2,78.85,3126.85,0.0,0,1598.8,4725.65,1
2190-PHBHR,1,1,0,5,72,1,1,22.74,1,1,48.0,1,0,1,2,1,2,94.45,6921.7,0.0,0,1637.28,8558.98,1
2192-CKRLV,3,1,0,2,72,1,0,25.420517214274486,1,2,15.0,1,0,1,2,1,1,49.2,3580.95,0.0,0,0.0,3580.95,1
2192-OZITF,4,0,0,0,45,2,1,44.29,1,2,15.0,1,1,1,2,0,2,73.55,3349.1,0.0,0,1993.05,5342.15,1
2193-SFWQW,3,1,1,9,72,0,1,24.08,1,1,19.0,1,1,1,2,0,1,111.95,8033.1,0.0,0,1733.76,9766.86,1
2194-IIQOF,2,1,0,7,71,1,1,19.9,1,2,27.0,1,1,1,2,0,2,89.3,6388.65,0.0,0,1412.9,7801.55,1
2195-VVRJF,4,1,0,6,18,0,1,5.73,1,2,13.0,1,0,1,2,1,2,59.1,1011.05,31.05,0,103.14,1083.14,1
2195-ZRVAX,2,1,0,1,47,0,1,44.26,1,3,23.0,0,0,1,1,1,1,85.3,4045.65,0.0,0,2080.22,6125.87,0
2197-OMWGI,4,1,1,4,68,0,0,25.420517214274486,1,2,23.0,0,0,1,2,1,1,53.0,3656.25,0.0,0,0.0,3656.25,1
2200-DSAAL,3,0,0,0,68,0,1,20.3,1,2,13.0,0,0,0,2,1,1,80.65,5330.2,0.0,90,1380.4,6800.6,1
2202-CUYXZ,1,0,0,0,1,0,1,36.07,1,1,41.0,0,0,1,1,1,1,84.85,84.85,0.0,0,36.07,120.92,0
2202-OUTMO,4,1,0,5,34,0,1,12.3,1,2,26.0,1,1,1,1,1,1,60.85,2003.6,0.0,0,418.2,2421.8,1
2203-GHNWN,1,1,0,2,24,0,1,44.93,1,1,82.0,0,0,1,1,1,2,79.65,1928.7,0.0,0,1078.32,3007.02,1
2205-LPVGL,4,1,1,1,58,2,1,18.43,1,1,10.0,1,1,0,3,1,1,89.85,5125.75,0.0,130,1068.94,6324.69,1
2205-YMZZJ,4,0,0,0,7,0,1,39.51,1,1,13.0,0,0,0,1,1,1,84.8,546.95,0.0,0,276.57,823.52,0
2207-NHRJK,3,0,0,0,1,5,1,1.28,1,2,27.0,0,0,1,1,0,1,50.8,50.8,0.0,0,1.28,52.08,0
2207-OBZNX,3,0,0,0,7,0,1,34.49,1,3,22.0,1,0,1,1,1,3,51.0,354.05,0.0,0,241.43,595.48,0
2207-QPJED,4,1,0,8,37,0,1,15.6,1,1,19.0,0,1,1,2,0,1,90.0,3371.75,0.0,0,577.2,3948.95,1
2207-RYYRL,2,1,1,6,52,2,1,29.55,0,0,26.189958310676094,0,0,0,2,0,2,24.55,1331.05,0.0,0,1536.6,2867.65,1
2208-MPXIO,2,1,2,9,45,0,1,21.73,0,0,26.189958310676094,0,0,0,2,1,1,20.0,886.4,0.0,0,977.85,1864.25,1
2208-NKVVH,4,1,2,4,43,0,1,2.81,0,0,26.189958310676094,0,0,0,2,0,2,24.25,1077.95,0.0,0,120.83,1198.78,1
2208-NQBCT,1,1,3,10,26,0,1,42.95,1,1,27.0,1,0,1,1,0,1,81.95,2070.05,0.0,0,1116.7,3186.75,1
2208-UGTGR,4,0,0,0,56,2,1,10.99,1,1,28.0,0,0,1,1,0,1,98.6,5581.05,0.0,0,615.44,6196.49,1
2209-XADXF,2,0,0,0,1,5,0,25.420517214274486,1,2,15.0,0,0,0,1,0,1,25.25,25.25,0.0,10,0.0,35.25,2
2211-RMNHO,2,1,2,1,68,0,1,25.16,1,3,26.0,0,1,1,2,0,1,85.3,5560.0,0.0,0,1710.88,7270.88,1
2212-LYASK,1,1,0,3,27,0,0,25.420517214274486,1,2,27.0,0,0,0,3,1,2,45.85,1246.4,0.0,30,0.0,1276.4,1
2215-ZAFGX,2,0,0,0,9,5,1,11.5,1,1,14.0,0,0,1,1,1,1,85.5,791.7,0.0,0,103.5,895.2,1
2219-MVUSO,4,0,0,0,8,0,1,35.53,1,3,5.0,0,0,1,1,1,2,45.15,438.4,0.0,0,284.24,722.64,0
2220-IAHLS,3,0,0,0,1,0,1,2.85,0,0,26.189958310676094,0,0,0,1,0,2,19.4,19.4,0.0,0,2.85,22.25,2
2223-GDSHL,2,1,1,5,71,1,1,26.38,1,1,18.0,1,1,0,2,1,1,116.05,8297.5,42.57,110,1872.98,10237.91,1
2223-KAGMX,3,0,0,0,15,4,1,33.14,0,0,26.189958310676094,0,0,0,1,0,1,19.4,289.3,0.0,0,497.1,786.4,0
2225-ZRGSG,2,1,0,1,70,1,1,5.48,1,1,14.0,1,1,1,2,0,1,93.9,6579.05,0.0,0,383.6,6962.65,0
2226-ICFDO,2,1,0,9,72,0,1,10.87,1,2,24.0,1,1,1,2,1,2,85.9,6110.75,0.0,0,782.64,6893.39,1
2227-JRSJX,1,0,0,0,21,4,1,6.12,1,1,51.0,0,1,1,1,1,1,99.15,1956.4,0.0,0,128.52,2084.92,1
2228-BZDEE,3,0,0,0,54,2,1,26.25,0,0,26.189958310676094,0,0,0,2,0,2,20.1,1079.45,0.0,0,1417.5,2496.95,1
2229-DPMBI,1,1,2,10,8,0,1,13.21,0,0,26.189958310676094,0,0,0,2,0,2,19.5,162.15,0.0,0,105.68,267.83,1
2229-VWQJH,2,0,0,0,24,0,1,4.82,1,2,16.0,0,0,1,1,1,2,49.3,1233.25,0.0,0,115.68,1348.93,1
2230-XTUWL,1,1,2,3,48,2,1,13.26,0,0,26.189958310676094,0,0,0,2,0,2,19.55,883.35,0.0,0,636.48,1519.83,1
2232-DMLXU,1,1,0,0,1,0,1,35.6,1,2,58.0,0,0,1,1,0,2,55.2,55.2,0.0,0,35.6,90.8,0
2233-FAGXV,2,1,3,6,5,0,1,6.7,0,0,26.189958310676094,0,0,0,1,1,2,24.3,132.25,0.0,0,33.5,165.75,1
2233-TXSIU,1,1,2,1,17,0,0,25.420517214274486,1,2,52.0,1,0,1,3,0,2,44.45,792.15,0.0,0,0.0,792.15,1
2234-EOFPT,3,1,0,2,72,0,1,29.8,1,2,14.0,1,1,0,2,1,1,79.35,5753.25,0.0,40,2145.6,7938.85,1
2234-XADUH,2,1,2,4,72,0,1,29.66,1,1,59.0,0,0,1,3,1,2,103.2,7362.9,45.38,0,2135.52,9453.04,1
2235-DWLJU,4,0,0,0,6,0,0,25.420517214274486,1,2,24.0,0,0,1,1,1,1,44.4,263.05,0.0,0,0.0,263.05,1
2235-EZAIK,1,1,0,9,72,1,1,22.41,1,2,59.0,1,1,0,2,0,2,-4.0,5401.9,0.0,20,1613.52,7035.42,1
2235-ZGKPT,2,1,1,1,4,0,1,12.88,1,3,22.0,0,0,1,1,0,2,50.85,239.55,0.0,0,51.52,291.07,0
2236-HILPA,3,1,2,9,62,2,1,11.15,0,0,26.189958310676094,0,0,0,2,0,2,20.65,1218.45,0.0,0,691.3,1909.75,1
2237-ZFSMY,2,0,0,0,39,3,1,4.48,1,1,71.0,1,1,1,3,1,1,95.55,3692.85,0.0,0,174.72,3867.57,0
2239-CFOUJ,2,1,2,3,1,0,1,27.5,0,0,26.189958310676094,0,0,0,3,0,2,20.4,20.4,0.0,0,27.5,47.9,2
2239-CGBUZ,3,1,0,4,51,2,1,47.18,1,3,12.0,1,1,1,3,1,1,60.5,3145.15,0.0,0,2406.18,5551.33,1
2239-JALAW,1,0,0,0,58,2,1,44.5,1,1,47.0,0,0,1,3,1,1,103.25,6017.65,0.0,0,2581.0,8598.65,0
2240-HSJQD,3,0,2,0,38,0,1,1.27,1,1,13.0,0,0,1,1,1,2,81.85,3141.7,0.0,0,48.26,3189.96,1
2242-MFOTG,2,0,0,0,33,0,1,25.71,1,1,48.0,1,0,1,3,0,1,80.1,2603.3,0.0,0,848.43,3451.73,1
2243-FNMMI,1,0,0,0,20,4,1,31.02,0,0,26.189958310676094,0,0,0,1,0,2,19.4,415.4,0.0,0,620.4,1035.8,1
2245-ADZFJ,3,1,0,9,31,3,1,28.52,1,2,2.0,0,1,1,2,0,1,80.55,2471.6,0.0,0,884.12,3355.72,1
2249-YPRNG,3,1,0,3,20,0,1,28.79,1,1,16.0,0,0,1,1,1,1,105.85,2239.65,0.0,0,575.8,2815.45,0
2250-IVBWA,3,1,2,4,64,0,1,49.49,1,1,12.0,1,0,1,1,0,1,81.05,5135.35,0.0,0,3167.36,8302.71,1
2251-PYLPB,2,1,0,3,72,1,1,45.05,1,3,9.0,1,1,1,2,0,2,79.55,5810.9,0.0,0,3243.6,9054.5,1
2252-ISRNH,1,1,3,9,9,5,1,30.46,1,1,82.0,0,0,1,3,1,1,-10.0,767.9,0.0,0,274.14,1042.04,1
2252-JHJGE,1,0,0,0,61,2,1,45.69,1,1,48.0,1,0,1,3,0,1,104.0,6363.45,0.0,0,2787.09,9150.54,1
2252-NKNSI,4,0,0,0,52,0,1,32.02,1,2,28.0,1,1,1,2,1,2,85.15,4461.85,0.0,0,1665.04,6126.89,1
2253-KPMNB,2,1,2,10,69,0,0,25.420517214274486,1,2,69.0,1,1,1,2,0,1,46.25,3121.4,0.0,0,0.0,3121.4,1
2254-DLXRI,2,0,0,0,1,5,1,18.0,1,1,23.0,0,0,0,1,1,2,79.15,79.15,0.0,60,18.0,157.15,2
2256-YLYLP,3,1,1,4,68,0,1,34.13,1,2,25.0,0,1,1,2,1,1,72.95,4953.25,0.0,0,2320.84,7274.09,1
2257-BOVXD,3,1,0,3,14,0,1,22.14,1,2,11.0,0,1,1,1,1,2,66.6,979.5,0.0,0,309.96,1289.46,1
2259-OUUSZ,2,0,0,0,7,5,0,25.420517214274486,1,2,48.0,0,1,1,3,1,2,35.5,249.55,0.0,0,0.0,249.55,1
2260-USTRB,4,0,0,0,2,0,1,9.55,1,1,28.0,0,0,1,1,1,1,70.2,115.95,0.0,0,19.1,135.05,0
2262-SLNVK,3,0,0,0,1,0,1,1.15,1,1,23.0,0,0,1,1,0,1,70.1,70.1,0.0,0,1.15,71.25,2
2263-SFSQZ,3,1,2,7,51,0,1,16.85,0,0,26.189958310676094,0,0,0,2,1,2,24.95,1222.25,0.0,0,859.35,2081.6,1
2265-CYWIV,4,1,0,1,4,0,1,18.91,1,1,20.0,1,0,1,1,1,1,99.6,347.65,25.79,0,75.64,397.5,0
2266-FUBDZ,1,1,3,2,15,0,1,46.47,0,0,26.189958310676094,0,0,0,2,0,2,19.35,278.85,0.0,0,697.05,975.9,1
2266-SJNAT,1,1,0,2,72,1,1,11.85,1,1,82.0,0,1,1,3,0,2,109.15,7789.6,0.0,0,853.2,8642.8,1
2267-FPIMA,2,1,0,1,50,2,1,17.58,1,1,47.0,1,0,1,1,1,2,94.4,4914.9,0.0,0,879.0,5793.9,1
2267-WTPYD,4,1,0,1,57,0,1,23.05,1,1,30.0,0,0,1,1,0,2,94.0,5438.95,0.0,0,1313.85,6752.8,1
2270-CHBFN,3,1,0,10,44,2,1,32.72,1,1,6.0,1,1,1,1,1,2,95.1,4060.55,0.0,0,1439.68,5500.23,1
2272-JKMSI,2,1,3,5,62,2,1,13.25,1,1,57.0,0,1,1,3,1,1,110.8,6840.95,0.0,0,821.5,7662.45,1
2272-QAGFO,4,0,0,0,14,0,1,35.07,1,1,10.0,0,0,1,1,1,1,74.3,1096.25,0.0,0,490.98,1587.23,0
2272-UOINI,3,0,0,0,7,5,1,3.34,1,3,13.0,1,1,1,1,1,1,78.5,571.05,0.0,0,23.38,594.43,1
2272-WUSPA,3,1,0,1,72,0,1,39.74,1,1,5.0,1,0,1,2,1,1,110.75,7751.7,0.0,0,2861.28,10612.98,1
2273-QCKXA,2,0,0,0,1,0,1,25.77,1,3,5.0,0,1,1,1,0,2,49.05,49.05,0.0,0,25.77,74.82,2
2274-XUATA,5,1,0,8,72,1,0,25.420517214274486,1,3,26.0,1,1,1,2,1,1,63.1,4685.55,0.0,0,0.0,4685.55,1
2275-RBYQS,2,0,0,0,1,5,1,49.33,1,2,21.0,0,0,1,1,1,2,45.4,45.4,0.0,0,49.33,94.73,2
2276-YDAVZ,4,0,0,0,3,5,1,26.52,1,1,10.0,0,0,1,1,1,2,75.1,270.7,0.0,0,79.56,350.26,0
2277-AXSDC,3,0,0,0,32,0,1,43.8,0,0,26.189958310676094,0,0,0,3,0,1,19.75,624.15,0.0,0,1401.6,2025.75,1
2277-BKJKN,4,1,0,6,71,0,1,22.0,1,1,27.0,0,0,1,2,1,1,99.2,7213.75,0.0,0,1562.0,8775.75,1
2277-DJJDL,4,1,0,5,60,2,1,10.4,1,1,5.0,0,1,0,2,1,1,99.0,6017.9,0.0,150,624.0,6791.9,1
2277-VWCNI,4,0,0,0,4,0,1,31.13,1,2,15.0,0,0,1,2,0,3,48.75,179.85,0.0,0,124.52,304.37,1
2279-AXJJK,2,1,0,1,52,0,1,8.94,1,1,85.0,0,1,1,1,1,2,95.65,5088.4,11.8,0,464.88,5541.48,1
2282-YGNOR,2,0,0,0,29,0,1,14.46,1,2,25.0,1,1,1,3,0,2,58.0,1734.5,0.0,0,419.34,2153.84,1
2284-VFLKH,1,1,0,4,49,2,1,33.93,1,1,27.0,0,1,1,3,1,2,99.25,4920.8,0.0,0,1662.57,6583.37,1
2292-XQWSV,1,1,2,3,40,0,0,25.420517214274486,1,2,26.0,0,1,1,3,0,2,60.3,2448.5,0.0,0,0.0,2448.5,1
2293-IJWPS,2,1,0,5,57,2,1,3.72,1,1,11.0,0,0,1,3,1,2,100.75,5985.0,0.0,0,212.04,6197.04,1
2294-DMMUS,1,1,3,9,62,0,1,36.54,1,2,41.0,0,0,1,1,1,2,70.45,4300.45,0.0,0,2265.48,6565.93,1
2294-SALNE,3,1,0,2,23,4,1,16.63,1,1,22.0,0,1,0,3,0,2,86.8,1940.8,0.0,90,382.49,2413.29,1
2296-DKZFP,1,1,0,1,65,2,1,1.29,1,2,51.0,1,0,1,2,0,1,71.0,4386.2,0.0,0,83.85,4470.05,1
2300-RQGOI,2,0,0,0,38,3,1,41.63,0,0,26.189958310676094,0,0,0,2,0,2,20.05,741.5,0.0,0,1581.94,2323.44,1
2302-ANTDP,4,1,0,9,48,0,1,43.04,1,1,5.0,1,1,1,1,0,1,117.45,5438.9,0.0,0,2065.92,7504.82,0
2302-OUZXB,4,1,0,5,72,1,1,22.01,1,2,5.0,0,0,1,2,0,1,82.15,5784.3,0.0,0,1584.72,7369.02,1
2303-PJYHN,2,1,0,8,2,5,1,36.05,0,0,26.189958310676094,0,0,0,1,0,1,19.85,52.0,0.0,0,72.1,124.1,2
2305-MRGLV,2,1,0,10,28,0,1,21.91,1,1,5.0,0,1,1,1,0,1,76.55,2065.4,0.0,0,613.48,2678.88,1
2307-FYNNL,4,0,0,0,65,0,1,4.4,1,1,10.0,1,1,1,2,1,1,109.05,7108.2,34.67,0,286.0,7359.53,1
2308-STERM,3,0,0,0,2,0,1,6.65,0,0,26.189958310676094,0,0,0,1,0,2,19.4,61.05,0.0,0,13.3,74.35,2
2309-OSFEU,2,0,0,0,10,0,0,25.420517214274486,1,2,30.0,0,0,1,1,1,2,33.9,298.45,0.0,0,0.0,298.45,0
2311-QYMUQ,2,1,0,1,16,0,1,31.73,1,1,25.0,0,0,1,1,1,2,89.45,1430.25,0.0,0,507.68,1937.93,0
2314-TNDJQ,2,1,3,1,72,1,0,25.420517214274486,1,3,59.0,1,1,1,2,0,2,55.65,3880.05,0.0,0,0.0,3880.05,1
2316-ESMLS,3,1,0,7,12,0,0,25.420517214274486,1,2,27.0,1,1,1,3,0,2,33.15,444.75,0.0,0,0.0,444.75,1
2320-JRSDE,2,1,1,1,1,0,1,7.49,0,0,26.189958310676094,0,0,0,1,1,1,19.9,19.9,0.0,0,7.49,27.39,0
2320-SLKMB,3,0,0,0,26,0,0,25.420517214274486,1,3,29.0,0,1,1,1,1,2,44.45,1183.8,0.0,0,0.0,1183.8,1
2320-TZRRH,2,0,0,0,20,0,1,38.74,0,0,26.189958310676094,0,0,0,3,0,2,19.5,403.15,0.0,0,774.8,1177.95,1
2320-YKQBO,3,0,0,0,7,0,1,7.32,0,0,26.189958310676094,0,0,0,1,0,2,19.3,144.95,0.0,0,51.24,196.19,1
2321-OMBXY,3,1,0,1,38,3,1,42.14,1,2,19.0,1,1,1,3,0,2,80.3,3058.65,0.0,0,1601.32,4659.97,0
2322-VCZHZ,4,1,0,3,23,4,1,31.53,1,1,20.0,1,0,1,1,1,1,90.0,2024.1,0.0,0,725.19,2749.29,1
2323-ARSVR,3,1,0,8,67,0,1,46.89,1,1,29.0,1,1,1,2,1,1,111.05,7321.05,0.0,0,3141.63,10462.68,1
2324-AALNO,4,0,0,0,48,2,1,23.76,0,0,26.189958310676094,0,0,0,3,0,1,24.55,1203.95,36.04,0,1140.48,2308.39,1
2324-EFHVG,2,0,0,0,64,0,1,45.82,1,1,14.0,0,0,1,2,1,1,104.4,6692.65,0.0,0,2932.48,9625.13,1
2325-NBPZG,1,0,0,0,3,0,1,10.1,1,1,73.0,1,0,1,1,1,1,74.55,233.65,0.0,0,30.3,263.95,2
2325-WINES,3,0,0,0,32,0,1,14.21,1,1,28.0,0,0,1,3,1,2,104.05,3416.85,0.0,0,454.72,3871.57,1
2325-ZUSFD,3,1,0,1,57,2,1,36.65,1,2,7.0,1,0,1,3,1,1,70.1,3913.3,0.0,0,2089.05,6002.35,0
2330-PQGDQ,2,1,3,6,51,0,1,9.5,1,1,51.0,0,1,1,3,0,1,84.2,4299.75,39.68,0,484.5,4744.57,1
2332-EFBJY,2,0,0,0,16,4,1,5.74,0,0,26.189958310676094,0,0,0,1,1,2,19.7,342.4,0.0,0,91.84,434.24,0
2332-TODQS,3,0,0,0,48,2,1,34.96,0,0,26.189958310676094,0,0,0,3,0,2,25.05,1171.5,16.38,0,1678.08,2833.2,1
2333-KWEWW,4,0,0,0,18,0,1,26.26,0,0,26.189958310676094,0,0,0,2,0,2,20.05,388.6,0.0,0,472.68,861.28,1
2335-GSODA,2,0,3,0,23,0,0,25.420517214274486,1,2,26.0,1,1,1,2,0,2,40.1,857.75,0.0,0,0.0,857.75,1
2338-BQEZT,2,0,0,0,55,2,1,3.62,1,2,17.0,1,0,1,1,1,2,50.55,2832.75,0.0,0,199.1,3031.85,1
2342-CKIAO,2,0,0,0,2,0,1,12.68,0,0,26.189958310676094,0,0,0,1,0,2,20.3,41.2,0.0,0,25.36,66.56,2
2344-JMOGN,3,1,0,1,9,0,1,17.47,1,1,6.0,0,1,1,1,1,2,94.85,890.6,0.0,0,157.23,1047.83,0
2346-CZYIL,2,0,0,0,27,3,1,39.77,0,0,26.189958310676094,0,0,0,2,0,2,20.35,531.6,0.0,0,1073.79,1605.39,1
2346-DJQTB,3,0,0,0,35,0,0,25.420517214274486,1,2,21.0,0,0,0,1,0,1,24.15,812.5,0.0,40,0.0,852.5,1
2346-LOCWC,3,1,2,10,58,0,1,25.86,0,0,26.189958310676094,0,0,0,2,0,2,20.5,1191.4,36.92,0,1499.88,2654.36,1
2347-WKKAE,3,1,0,9,42,0,1,41.16,1,1,11.0,1,0,1,1,1,1,94.4,4014.6,0.0,0,1728.72,5743.32,1
2348-KCJLT,4,1,0,8,44,2,1,44.87,1,3,20.0,1,0,0,3,1,2,61.5,2722.2,0.0,150,1974.28,4846.48,1
2351-BKRZW,2,1,1,10,43,0,1,29.98,1,3,59.0,1,0,1,2,0,1,75.2,3254.35,0.0,0,1289.14,4543.49,1
2351-RRBUE,1,1,0,2,7,5,1,41.64,0,0,26.189958310676094,0,0,0,3,0,3,-2.0,134.05,0.0,0,291.48,425.53,1
2357-COQEK,5,0,0,0,28,0,1,28.14,1,1,10.0,0,1,1,1,1,1,103.3,2890.65,0.0,0,787.92,3678.57,0
2359-KLTEK,1,1,3,2,41,0,1,43.19,1,1,59.0,0,0,1,1,1,1,94.9,3848.0,0.0,0,1770.79,5618.79,1
2359-KMGLI,3,0,0,0,24,3,1,49.3,1,1,20.0,0,0,1,1,1,1,80.25,1861.5,0.0,0,1183.2,3044.7,0
2359-QWQUL,2,1,0,1,39,0,1,9.51,1,1,7.0,1,1,1,3,1,2,104.7,4134.85,0.0,0,370.89,4505.74,0
2360-RDGRO,3,1,0,4,65,0,1,41.2,1,1,10.0,1,0,1,1,1,1,104.25,6812.95,0.0,0,2678.0,9490.95,1
2361-FJWNO,3,0,0,0,40,0,0,25.420517214274486,1,3,12.0,0,1,0,3,0,2,36.0,1382.9,0.0,130,0.0,1512.9,1
2361-UPSND,3,1,0,6,46,0,1,44.75,1,2,27.0,1,1,1,3,0,2,70.6,3231.05,0.0,0,2058.5,5289.55,1
2362-IBOOY,1,0,0,0,36,3,1,43.97,1,1,42.0,0,0,1,1,1,1,84.75,3050.15,0.0,0,1582.92,4633.07,0
2363-BJLSL,3,0,0,0,62,2,1,48.72,1,2,2.0,0,1,1,1,1,1,80.4,4981.15,0.0,0,3020.64,8001.79,1
2364-UFROM,3,0,0,0,30,0,1,32.41,1,3,22.0,1,1,1,3,0,1,70.4,2044.75,0.0,0,972.3,3017.05,1
2368-GAKKQ,2,0,0,0,70,1,1,17.32,1,1,30.0,1,1,1,2,1,1,113.65,7939.25,0.0,0,1212.4,9151.65,1
2369-FEVNO,2,0,0,0,1,0,1,7.76,0,0,26.189958310676094,0,0,0,1,1,2,19.9,19.9,0.0,0,7.76,27.66,2
2369-UAPKZ,3,0,0,0,5,5,1,38.89,1,1,8.0,0,0,1,1,0,3,104.1,541.9,0.0,0,194.45,736.35,0
2371-JQHZZ,3,1,0,7,24,0,1,46.91,1,1,20.0,0,0,0,1,1,1,93.0,2248.05,0.0,40,1125.84,3413.89,1
2371-JUNGC,3,0,0,0,11,4,1,28.62,0,0,26.189958310676094,0,0,0,1,0,2,20.25,208.0,0.0,0,314.82,522.82,1
2371-KFUOG,3,0,0,0,58,2,1,32.67,1,1,14.0,1,0,1,3,0,1,99.15,5720.95,0.0,0,1894.86,7615.81,1
2372-HWUHI,3,0,0,0,2,5,1,46.84,1,2,3.0,0,0,1,1,0,1,44.35,81.25,0.0,0,93.68,174.93,0
2373-NTKOD,2,0,0,0,8,5,1,25.72,1,3,24.0,0,0,1,1,1,1,66.25,546.45,0.0,0,205.76,752.21,1
2378-HTWFW,5,0,0,0,35,0,1,26.19,1,1,19.0,1,0,0,1,0,2,91.0,3180.5,0.0,40,916.65,4137.15,1
2378-VTKDH,4,1,0,9,65,2,1,8.59,1,1,7.0,0,0,1,1,1,1,104.35,6578.55,0.0,0,558.35,7136.9,1
2378-YIZKA,4,1,1,7,68,0,1,6.28,1,2,16.0,1,1,0,2,1,2,85.0,5607.75,0.0,130,427.04,6164.79,1
2379-ENZGV,4,0,0,0,6,5,1,39.32,1,1,12.0,0,0,1,1,1,1,84.85,523.5,0.0,0,235.92,759.42,0
2379-GYFLQ,2,0,0,0,46,0,1,22.13,1,1,22.0,0,0,1,3,1,2,94.9,4422.95,24.08,0,1017.98,5416.85,1
2380-DAMQP,4,1,0,10,72,0,1,40.59,1,1,25.0,1,1,1,2,0,1,115.15,8349.7,0.0,0,2922.48,11272.18,1
2382-BCKQJ,2,0,0,0,62,2,1,32.58,1,1,15.0,0,0,1,3,1,1,100.15,6413.65,0.0,0,2019.96,8433.61,0
2384-OVPSA,4,0,0,0,38,0,1,4.09,0,0,26.189958310676094,0,0,0,2,0,3,20.2,735.9,0.0,0,155.42,891.32,1
2386-LAHRK,1,0,0,0,1,0,1,14.58,1,2,73.0,0,0,1,1,1,3,53.5,53.5,0.0,0,14.58,68.08,0
2386-OWURY,1,0,0,0,58,0,1,35.55,1,1,73.0,0,1,1,1,1,1,95.3,5817.7,0.0,0,2061.9,7879.6,1
2387-KDZQY,3,0,0,0,17,0,1,31.6,0,0,26.189958310676094,0,0,0,3,1,2,20.1,279.5,0.0,0,537.2,816.7,1
2388-LAESQ,4,1,0,3,72,1,1,28.72,1,1,25.0,1,1,1,2,1,1,114.85,8317.95,0.0,0,2067.84,10385.79,1
2391-IPLOP,1,1,0,6,50,2,1,14.32,1,3,58.0,0,1,1,3,1,1,69.65,3442.15,0.0,0,716.0,4158.15,1
2391-SOORI,2,0,1,0,4,5,1,26.04,1,2,27.0,1,0,1,1,0,1,49.35,219.65,0.0,0,104.16,323.81,0
2393-DIVAI,2,0,0,0,3,5,1,15.37,0,0,26.189958310676094,0,0,0,1,1,2,20.0,61.7,0.0,0,46.11,107.81,2
2397-BRLOM,4,1,0,2,8,0,1,26.99,1,1,2.0,0,0,1,1,1,2,80.45,583.45,0.0,0,215.92,799.37,0
2398-YPMUR,4,1,0,2,13,0,1,37.86,1,1,19.0,0,0,0,1,1,1,70.15,916.75,0.0,90,492.18,1498.93,0
2400-FEQME,3,1,3,1,55,2,1,40.94,0,0,26.189958310676094,0,0,0,2,0,2,20.5,1177.95,5.83,0,2251.7,3423.82,1
2400-XIWIO,2,1,0,2,71,0,1,22.33,1,3,71.0,1,1,1,2,0,1,90.1,6310.9,0.0,0,1585.43,7896.33,1
2402-TAIRZ,3,0,0,0,37,0,1,9.61,1,1,11.0,0,0,1,3,0,1,80.05,3019.1,0.0,0,355.57,3374.67,1
2403-BCASL,4,1,0,1,41,2,1,45.04,1,3,29.0,0,1,1,3,1,1,111.95,4534.9,0.0,0,1846.64,6381.54,0
2404-JIBFC,2,1,3,1,55,0,1,8.39,1,2,52.0,1,1,1,2,1,1,85.1,4657.95,0.0,0,461.45,5119.4,1
2405-LBMUW,1,1,1,1,61,2,0,25.420517214274486,1,2,59.0,1,1,0,3,1,1,50.7,3088.75,0.0,20,0.0,3108.75,1
2408-PSJVE,2,1,3,1,44,0,1,37.68,1,2,24.0,0,1,1,1,1,2,-7.0,2924.05,0.0,0,1657.92,4581.97,1
2408-TZMJL,3,1,0,1,59,2,1,22.71,1,1,26.0,1,0,1,3,1,1,110.15,6448.05,0.0,0,1339.89,7787.94,0
2408-WITXK,4,0,0,0,10,4,0,25.420517214274486,1,2,4.0,0,0,1,1,1,1,34.7,329.8,0.0,0,0.0,329.8,0
2410-CIYFZ,2,0,2,0,2,0,1,49.53,0,0,26.189958310676094,0,0,0,1,0,3,20.4,42.9,0.0,0,99.06,141.96,2
2418-TPEUN,3,1,1,2,56,2,1,48.56,0,0,26.189958310676094,0,0,0,2,1,2,19.8,1119.9,0.0,0,2719.36,3839.26,1
2419-FSORS,2,1,0,8,72,1,1,10.68,1,1,59.0,0,1,1,2,1,1,108.4,7719.5,0.0,0,768.96,8488.46,1
2424-WVHPL,5,0,0,0,1,0,1,27.65,1,1,2.0,0,1,1,3,0,1,74.7,74.7,0.0,0,27.65,102.35,2
2428-HYUNX,4,1,0,4,44,0,1,1.89,0,0,26.189958310676094,0,0,0,2,1,2,19.35,847.25,0.0,0,83.16,930.41,1
2428-ZMCTB,1,0,0,0,10,4,1,20.29,0,0,26.189958310676094,0,0,0,1,0,2,19.75,208.25,0.0,0,202.9,411.15,1
2429-AYKKO,3,0,0,0,72,1,1,3.43,0,0,26.189958310676094,0,0,0,2,0,1,19.85,1434.1,0.0,0,246.96,1681.06,1
2430-RRYUW,2,0,0,0,66,1,1,11.56,1,2,30.0,1,0,1,3,1,3,54.8,3465.7,0.0,0,762.96,4228.66,1
2430-USGXP,3,1,0,1,24,0,1,34.62,1,1,23.0,0,0,1,1,1,1,-1.0,2391.8,0.0,0,830.88,3222.68,0
